Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
6137932.0,Новостройка,Красногвардейская,12.0,Московская Область,2.0,46.07,29.0,5.8,14.0,20,Косметический
5568000.0,Новостройка,Котельники,10.0,Московская Область,1.0,34.8,19.7,9.5,22.0,17,Косметический
5902950.0,Новостройка,Жулебино,8.0,Московская Область,1.0,40.71,12.2,16.2,10.0,14,Косметический
4395021.0,Новостройка,Домодедовская,8.0,Московская Область,0.0,24.41,11.4,5.0,4.0,15,Косметический
17220840.0,Новостройка,Зябликово,15.0,Москва,3.0,79.8,47.4,17.1,15.0,14,Косметический
13500000.0,Новостройка,Кантемировская,5.0,Москва,2.0,42.7,23.7,10.2,8.0,14,Косметический
4500000.0,Новостройка,Битца,7.0,Московская Область,1.0,25.2,14.9,8.7,4.0,9,Косметический
5577640.0,Новостройка,Котельники,3.0,Московская Область,2.0,35.8,21.3,5.9,19.0,17,Косметический
11368000.0,Новостройка,Аннино,18.0,Москва,2.0,81.2,43.7,10.4,33.0,22,Косметический
10482800.0,Новостройка,Зябликово,9.0,Московская Область,2.0,57.6,31.0,10.8,5.0,14,Косметический
10560400.0,Новостройка,Москворечье,10.0,Москва,2.0,43.71,24.8,6.8,23.0,30,Косметический
6039460.0,Новостройка,Котельники,7.0,Московская Область,1.0,35.8,10.2,16.9,22.0,17,Косметический
4522320.0,Новостройка,Котельники,7.0,Московская Область,0.0,19.8,9.4,5.1,7.0,17,Косметический
7119360.0,Новостройка,Перерва,4.0,Москва,0.0,28.8,13.5,7.4,7.0,23,Косметический
13535600.0,Новостройка,Перерва,4.0,Москва,3.0,76.0,52.6,8.8,10.0,23,Косметический
10965877.0,Новостройка,Зябликово,9.0,Московская Область,2.0,64.8,34.6,11.8,11.0,14,Косметический
11242280.0,Новостройка,Зябликово,9.0,Московская Область,2.0,59.7,31.8,13.0,3.0,14,Косметический
10938802.0,Новостройка,Зябликово,9.0,Московская Область,2.0,61.1,35.2,10.7,5.0,14,Косметический
8794500.0,Новостройка,Зябликово,9.0,Московская Область,1.0,42.9,17.2,12.2,7.0,14,Косметический
11666188.0,Новостройка,Зябликово,9.0,Московская Область,2.0,65.8,32.7,12.6,7.0,14,Косметический
9004560.0,Новостройка,Зябликово,9.0,Московская Область,1.0,40.8,16.8,11.5,4.0,14,Косметический
10302912.0,Новостройка,Зябликово,9.0,Московская Область,2.0,57.7,31.9,11.5,5.0,14,Косметический
11368026.0,Новостройка,Зябликово,9.0,Московская Область,2.0,62.1,29.2,12.6,10.0,14,Косметический
11909404.0,Новостройка,Зябликово,9.0,Московская Область,2.0,64.7,31.1,13.2,2.0,14,Косметический
11318000.0,Новостройка,Зябликово,9.0,Московская Область,2.0,57.6,31.0,10.8,6.0,14,Косметический
12111212.0,Новостройка,Домодедовская,8.0,Московская Область,4.0,77.38,41.3,13.0,4.0,15,Косметический
5732222.0,Новостройка,Домодедовская,8.0,Московская Область,1.0,34.34,19.5,9.5,4.0,15,Косметический
6635356.0,Новостройка,Домодедовская,8.0,Московская Область,1.0,38.38,21.5,9.8,5.0,15,Косметический
7330000.0,Новостройка,Битца,12.0,Московская Область,1.0,43.85,13.0,16.8,6.0,9,Косметический
9340000.0,Новостройка,Битца,12.0,Московская Область,2.0,64.36,26.0,21.2,3.0,9,Косметический
7240000.0,Новостройка,Битца,12.0,Московская Область,2.0,45.16,25.6,9.7,2.0,9,Косметический
11832000.0,Новостройка,Аннино,18.0,Москва,2.0,81.6,44.1,10.3,30.0,22,Косметический
13182480.0,Новостройка,Аннино,18.0,Москва,2.0,81.6,44.1,10.4,32.0,22,Косметический
12341295.0,Новостройка,Аннино,18.0,Москва,2.0,80.9,44.0,10.2,11.0,22,Косметический
12423600.0,Новостройка,Аннино,18.0,Москва,2.0,81.2,43.8,10.3,12.0,22,Косметический
12741840.0,Новостройка,Аннино,18.0,Москва,2.0,81.6,44.0,10.7,19.0,22,Косметический
12731580.0,Новостройка,Аннино,18.0,Москва,2.0,81.3,43.9,10.6,20.0,22,Косметический
12571500.0,Новостройка,Аннино,18.0,Москва,2.0,86.7,41.5,11.6,10.0,22,Косметический
12875085.0,Новостройка,Аннино,18.0,Москва,2.0,84.9,40.9,11.5,9.0,22,Косметический
11907180.0,Новостройка,Аннино,18.0,Москва,2.0,79.7,43.4,10.0,4.0,22,Косметический
12331530.0,Новостройка,Аннино,18.0,Москва,2.0,75.7,30.1,11.3,35.0,22,Косметический
11422710.0,Новостройка,Аннино,18.0,Москва,2.0,75.1,39.5,10.7,10.0,22,Косметический
11271150.0,Новостройка,Аннино,18.0,Москва,2.0,75.9,30.3,10.5,2.0,22,Косметический
12675645.0,Новостройка,Аннино,18.0,Москва,2.0,85.1,41.0,11.4,3.0,22,Косметический
12225465.0,Новостройка,Аннино,18.0,Москва,2.0,76.1,30.8,10.8,30.0,22,Косметический
8090790.0,Новостройка,Котельники,7.0,Московская Область,2.0,59.1,23.6,22.3,7.0,17,Косметический
12203490.0,Новостройка,Домодедовская,4.0,Москва,1.0,37.7,11.0,18.1,14.0,15,Косметический
4164867.0,Новостройка,Жулебино,14.0,Московская Область,0.0,26.42,17.4,8.8,17.0,14,Косметический
7500000.0,Новостройка,Царицыно,4.0,Москва,1.0,33.77,27.1,9.4,8.0,13,Косметический
6432450.0,Новостройка,Депо,19.0,Москва,1.0,35.15,17.6,8.8,10.0,11,Косметический
5130180.0,Новостройка,Котельники,8.0,Московская Область,0.0,19.8,9.4,5.1,13.0,17,Косметический
11156600.0,Новостройка,Братиславская,5.0,Москва,2.0,61.3,21.9,15.8,18.0,16,Косметический
7553000.0,Новостройка,Котельники,10.0,Московская Область,2.0,58.1,31.5,11.4,16.0,17,Косметический
6981390.0,Новостройка,Жулебино,8.0,Московская Область,2.0,59.67,30.9,11.6,22.0,14,Косметический
6565110.0,Новостройка,Котельники,9.0,Московская Область,1.0,41.29,12.2,15.6,22.0,17,Косметический
5594040.0,Новостройка,Жулебино,8.0,Московская Область,1.0,34.11,14.3,9.4,8.0,14,Косметический
7240000.0,Новостройка,Домодедовская,13.0,Московская Область,2.0,45.2,25.7,9.7,2.0,15,Косметический
5000000.0,Новостройка,Битца,6.0,Московская Область,1.0,30.6,14.0,8.0,3.0,9,Косметический
10300000.0,Новостройка,Домодедовская,8.0,Московская Область,2.0,65.2,38.1,10.0,8.0,15,Косметический
7450000.0,Новостройка,Домодедовская,8.0,Московская Область,2.0,67.2,36.1,12.2,7.0,15,Косметический
8680805.0,Новостройка,Жулебино,7.0,Московская Область,2.0,68.95,36.8,17.0,17.0,14,Косметический
6750000.0,Новостройка,Бульвар Дмитрия Донского,15.0,Московская Область,2.0,46.2,26.0,9.0,7.0,18,Косметический
6935816.0,Новостройка,Бутово,7.0,Московская Область,1.0,41.7,22.6,7.8,1.0,15,Косметический
10343580.0,Новостройка,Бутово,7.0,Московская Область,1.0,62.7,25.5,15.6,2.0,15,Косметический
8551563.0,Новостройка,Бутово,7.0,Московская Область,1.0,62.7,25.5,15.6,5.0,15,Косметический
7016428.0,Новостройка,Бутово,7.0,Московская Область,1.0,41.8,22.6,7.9,4.0,15,Косметический
6025493.0,Новостройка,Бутово,7.0,Московская Область,1.0,32.8,17.2,5.1,3.0,15,Косметический
6504489.0,Новостройка,Бутово,7.0,Московская Область,1.0,38.4,22.1,5.3,4.0,15,Косметический
4980306.0,Новостройка,Бутово,7.0,Московская Область,1.0,31.9,17.2,5.2,5.0,15,Косметический
8200000.0,Новостройка,Котельники,6.0,Московская Область,2.0,56.4,22.2,19.6,18.0,17,Косметический
11211270.0,Новостройка,Перерва,4.0,Москва,2.0,59.1,23.6,22.3,23.0,23,Косметический
10598190.0,Новостройка,Перерва,4.0,Москва,2.0,54.1,20.6,21.4,6.0,23,Косметический
7563240.0,Новостройка,Котельники,8.0,Московская Область,1.0,44.7,12.2,22.3,10.0,17,Косметический
16433950.0,Новостройка,Котельники,17.0,Московская Область,4.0,96.5,53.2,13.8,5.0,17,Косметический
3500000.0,Новостройка,Жулебино,8.0,Московская Область,0.0,21.22,12.9,8.4,13.0,14,Косметический
5829398.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.17,26.3,10.4,3.0,17,Косметический
5310763.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.6,20.9,9.4,13.0,17,Косметический
6780012.0,Новостройка,Котельники,8.0,Московская Область,2.0,48.16,27.6,10.6,15.0,17,Косметический
5619043.0,Новостройка,Котельники,8.0,Московская Область,2.0,40.67,24.5,10.0,4.0,17,Косметический
7159472.0,Новостройка,Котельники,8.0,Московская Область,2.0,53.63,23.8,11.1,8.0,17,Косметический
5869690.0,Новостройка,Котельники,8.0,Московская Область,2.0,40.67,24.5,10.0,8.0,17,Косметический
5223796.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.88,21.4,9.4,10.0,17,Косметический
5892476.0,Новостройка,Котельники,8.0,Московская Область,2.0,40.67,24.5,10.0,10.0,17,Косметический
6179561.0,Новостройка,Котельники,8.0,Московская Область,2.0,41.59,24.5,10.1,14.0,17,Косметический
4768428.0,Новостройка,Котельники,8.0,Московская Область,2.0,43.22,25.8,10.2,3.0,17,Косметический
4476941.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.47,21.6,9.5,4.0,17,Косметический
5321646.0,Новостройка,Котельники,8.0,Московская Область,2.0,52.7,23.8,11.0,5.0,17,Косметический
4928170.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.85,21.2,9.4,12.0,17,Косметический
5986149.0,Новостройка,Котельники,8.0,Московская Область,2.0,43.92,25.8,10.3,12.0,17,Косметический
5695617.0,Новостройка,Котельники,8.0,Московская Область,2.0,53.15,19.2,11.0,2.0,17,Косметический
5111160.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,3.0,17,Косметический
5161269.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,7.0,17,Косметический
4831866.0,Новостройка,Котельники,8.0,Московская Область,2.0,37.38,22.1,9.7,13.0,17,Косметический
4713130.0,Новостройка,Котельники,8.0,Московская Область,2.0,35.27,21.5,9.6,2.0,17,Косметический
7939002.0,Новостройка,Котельники,8.0,Московская Область,2.0,64.07,26.5,11.9,3.0,17,Косметический
5452608.0,Новостройка,Котельники,8.0,Московская Область,2.0,37.91,23.3,9.8,10.0,17,Косметический
9569200.0,Новостройка,Зябликово,9.0,Московская Область,2.0,50.9,25.5,10.4,15.0,14,Косметический
6919000.0,Новостройка,Братиславская,13.0,Москва,1.0,37.4,14.1,11.3,11.0,16,Косметический
7106450.0,Новостройка,Котельники,3.0,Московская Область,2.0,37.7,22.4,5.9,4.0,17,Косметический
7959300.0,Новостройка,Котельники,3.0,Московская Область,3.0,61.7,41.5,4.2,9.0,17,Косметический
6154280.0,Новостройка,Котельники,3.0,Московская Область,1.0,39.4,11.2,19.6,12.0,17,Косметический
7836660.0,Новостройка,Котельники,8.0,Московская Область,1.0,39.4,11.2,19.6,25.0,17,Косметический
7996320.0,Новостройка,Котельники,8.0,Московская Область,3.0,61.7,41.5,4.2,2.0,17,Косметический
5978640.0,Новостройка,Депо,20.0,Москва,0.0,23.2,11.0,6.0,15.0,11,Косметический
6399900.0,Новостройка,Перерва,4.0,Москва,0.0,23.4,11.1,6.0,9.0,23,Косметический
8000000.0,Новостройка,Жулебино,4.0,Московская Область,2.0,39.3,22.0,9.9,18.0,14,Косметический
4500000.0,Новостройка,Домодедовская,13.0,Московская Область,1.0,32.69,14.5,9.6,4.0,15,Косметический
7500000.0,Новостройка,Битца,6.0,Московская Область,2.0,72.6,35.2,12.7,6.0,9,Косметический
13800000.0,Новостройка,Перерва,18.0,Москва,3.0,72.4,38.7,12.6,23.0,23,Косметический
4100000.0,Новостройка,Алма-Атинская,12.0,Московская Область,0.0,27.5,18.0,7.0,20.0,16,Косметический
12851515.0,Новостройка,Битца,6.0,Московская Область,4.0,96.2,50.8,14.6,1.0,9,Косметический
5388198.0,Новостройка,Алма-Атинская,12.0,Московская Область,2.0,52.27,28.6,11.0,7.0,16,Косметический
4821840.0,Новостройка,Алма-Атинская,12.0,Московская Область,1.0,47.68,26.2,10.6,10.0,16,Косметический
5260020.0,Новостройка,Алма-Атинская,12.0,Московская Область,2.0,52.04,28.4,10.9,12.0,16,Косметический
3184167.0,Новостройка,Алма-Атинская,12.0,Московская Область,0.0,27.61,16.1,8.9,13.0,16,Косметический
3184167.0,Новостройка,Алма-Атинская,12.0,Московская Область,0.0,27.61,16.1,8.9,13.0,16,Косметический
4802325.0,Новостройка,Алма-Атинская,12.0,Московская Область,2.0,47.5,26.1,10.6,14.0,16,Косметический
3184167.0,Новостройка,Алма-Атинская,12.0,Московская Область,0.0,27.61,16.1,8.9,14.0,16,Косметический
3122320.0,Новостройка,Алма-Атинская,12.0,Московская Область,0.0,27.61,16.1,8.9,15.0,16,Косметический
5258459.0,Новостройка,Алма-Атинская,12.0,Московская Область,2.0,52.04,28.4,10.9,16.0,16,Косметический
5228252.0,Новостройка,Алма-Атинская,12.0,Московская Область,2.0,52.27,28.6,11.0,2.0,16,Косметический
4802345.0,Новостройка,Алма-Атинская,12.0,Московская Область,1.0,47.5,26.1,10.6,13.0,16,Косметический
3089000.0,Новостройка,Алма-Атинская,12.0,Московская Область,0.0,26.6,15.6,8.8,13.0,16,Косметический
13500000.0,Новостройка,Царицыно,5.0,Москва,2.0,65.0,35.0,12.5,14.0,13,Косметический
9263800.0,Новостройка,Зябликово,9.0,Московская Область,2.0,50.9,25.5,10.4,4.0,14,Косметический
6120000.0,Новостройка,Битца,12.0,Московская Область,2.0,60.0,31.3,16.4,8.0,9,Косметический
6120000.0,Новостройка,Битца,12.0,Московская Область,2.0,60.0,31.3,16.4,6.0,9,Косметический
10216399.0,Новостройка,Битца,12.0,Московская Область,3.0,69.8,38.6,12.4,21.0,9,Косметический
5912096.0,Новостройка,Битца,12.0,Московская Область,2.0,50.4,28.2,9.3,9.0,9,Косметический
6909314.0,Новостройка,Битца,12.0,Московская Область,2.0,50.2,28.2,9.3,12.0,9,Косметический
8554449.0,Новостройка,Битца,12.0,Московская Область,2.0,57.7,26.6,13.4,20.0,9,Косметический
7948641.0,Новостройка,Битца,12.0,Московская Область,2.0,57.7,26.6,13.4,21.0,9,Косметический
5809920.0,Новостройка,Братиславская,13.0,Москва,0.0,28.48,16.5,9.0,13.0,16,Косметический
8599680.0,Новостройка,Братиславская,13.0,Москва,1.0,44.79,24.8,10.3,4.0,16,Косметический
8235480.0,Новостройка,Братиславская,13.0,Москва,1.0,44.04,14.0,17.9,6.0,16,Косметический
10888500.0,Новостройка,Братиславская,13.0,Москва,2.0,62.22,33.6,11.8,16.0,16,Косметический
8599680.0,Новостройка,Братиславская,13.0,Москва,1.0,44.79,24.8,10.3,3.0,16,Косметический
8489950.0,Новостройка,Братиславская,13.0,Москва,1.0,44.45,24.6,10.3,11.0,16,Косметический
5415000.0,Новостройка,Братиславская,13.0,Москва,0.0,28.5,18.3,9.0,2.0,16,Косметический
7750880.0,Новостройка,Братиславская,13.0,Москва,1.0,40.16,22.4,10.0,2.0,16,Косметический
8465490.0,Новостройка,Братиславская,13.0,Москва,1.0,45.27,25.0,10.4,5.0,16,Косметический
8778840.0,Новостройка,Братиславская,13.0,Москва,1.0,44.79,24.8,10.3,13.0,16,Косметический
7208370.0,Новостройка,Братиславская,13.0,Москва,1.0,39.39,11.8,16.1,6.0,16,Косметический
8465490.0,Новостройка,Братиславская,13.0,Москва,1.0,45.27,25.0,10.4,4.0,16,Косметический
10276500.0,Новостройка,Братиславская,13.0,Москва,2.0,66.3,26.3,19.9,20.0,16,Косметический
8390760.0,Новостройка,Братиславская,13.0,Москва,1.0,42.81,23.8,10.2,13.0,16,Косметический
10257900.0,Новостройка,Братиславская,13.0,Москва,2.0,66.18,32.9,14.2,21.0,16,Косметический
8308410.0,Новостройка,Братиславская,13.0,Москва,1.0,44.43,13.9,18.2,24.0,16,Косметический
7218200.0,Новостройка,Братиславская,13.0,Москва,1.0,37.4,21.0,9.7,3.0,16,Косметический
8308410.0,Новостройка,Братиславская,13.0,Москва,1.0,44.43,24.6,10.3,3.0,16,Косметический
6953310.0,Новостройка,Братиславская,13.0,Москва,1.0,36.79,14.0,10.9,16.0,16,Косметический
8486130.0,Новостройка,Братиславская,13.0,Москва,1.0,44.43,24.6,10.3,11.0,16,Косметический
8778840.0,Новостройка,Братиславская,13.0,Москва,1.0,44.79,24.8,10.3,11.0,16,Косметический
7956550.0,Новостройка,Братиславская,13.0,Москва,1.0,44.45,13.9,18.0,7.0,16,Косметический
6618780.0,Новостройка,Братиславская,13.0,Москва,1.0,35.02,17.6,8.8,18.0,16,Косметический
11581500.0,Новостройка,Братиславская,13.0,Москва,2.0,66.18,35.6,12.1,18.0,16,Косметический
7750880.0,Новостройка,Братиславская,13.0,Москва,1.0,40.16,22.4,10.0,3.0,16,Косметический
7750880.0,Новостройка,Братиславская,13.0,Москва,1.0,40.16,22.4,10.0,8.0,16,Косметический
8486130.0,Новостройка,Братиславская,13.0,Москва,1.0,44.43,24.6,10.3,14.0,16,Косметический
8235480.0,Новостройка,Братиславская,13.0,Москва,1.0,44.04,24.4,10.3,5.0,16,Косметический
8411640.0,Новостройка,Братиславская,13.0,Москва,1.0,44.04,24.4,10.3,15.0,16,Косметический
5925920.0,Новостройка,Братиславская,13.0,Москва,0.0,28.49,16.5,9.0,16.0,16,Косметический
5698000.0,Новостройка,Братиславская,13.0,Москва,0.0,28.49,18.2,9.0,2.0,16,Косметический
7883160.0,Новостройка,Братиславская,13.0,Москва,1.0,44.04,14.0,17.9,3.0,16,Косметический
8005470.0,Новостройка,Братиславская,13.0,Москва,1.0,42.81,23.8,10.2,5.0,16,Косметический
8390760.0,Новостройка,Братиславская,13.0,Москва,1.0,42.81,23.8,10.2,14.0,16,Косметический
8689200.0,Новостройка,Депо,19.0,Москва,1.0,44.56,24.7,10.3,18.0,11,Косметический
6514800.0,Новостройка,Депо,19.0,Москва,1.0,35.6,17.8,8.8,10.0,11,Косметический
5850720.0,Новостройка,Депо,19.0,Москва,0.0,28.68,16.6,9.0,13.0,11,Косметический
6994850.0,Новостройка,Депо,19.0,Москва,1.0,35.15,17.6,8.8,19.0,11,Косметический
6344400.0,Новостройка,Депо,19.0,Москва,0.0,31.1,17.9,9.2,14.0,11,Косметический
7555950.0,Новостройка,Депо,19.0,Москва,1.0,39.15,11.8,16.7,6.0,11,Косметический
5518200.0,Новостройка,Депо,19.0,Москва,0.0,27.05,17.6,8.9,15.0,11,Косметический
7195500.0,Новостройка,Депо,19.0,Москва,1.0,36.9,20.8,9.7,12.0,11,Косметический
8689200.0,Новостройка,Депо,19.0,Москва,1.0,44.56,24.7,10.3,22.0,11,Косметический
8419280.0,Новостройка,Депо,19.0,Москва,1.0,44.08,24.4,10.3,14.0,11,Косметический
8633790.0,Новостройка,Депо,19.0,Москва,1.0,46.17,25.5,10.5,5.0,11,Косметический
8256000.0,Новостройка,Депо,19.0,Москва,1.0,43.0,23.9,10.2,4.0,11,Косметический
5950880.0,Новостройка,Депо,19.0,Москва,0.0,28.61,16.6,9.0,25.0,11,Косметический
8242960.0,Новостройка,Депо,19.0,Москва,1.0,44.08,24.4,10.3,8.0,11,Косметический
5736000.0,Новостройка,Депо,19.0,Москва,0.0,28.68,16.6,9.0,8.0,11,Косметический
5570000.0,Новостройка,Депо,19.0,Москва,0.0,27.85,16.2,8.9,10.0,11,Косметический
9375950.0,Новостройка,Депо,19.0,Москва,2.0,60.49,27.6,16.7,18.0,11,Косметический
9003150.0,Новостройка,Депо,19.0,Москва,1.0,46.17,25.5,10.5,23.0,11,Косметический
5736000.0,Новостройка,Депо,19.0,Москва,0.0,28.68,16.6,9.0,6.0,11,Косметический
8633790.0,Новостройка,Депо,19.0,Москва,1.0,46.17,25.5,10.5,6.0,11,Косметический
8256000.0,Новостройка,Депо,19.0,Москва,1.0,43.0,23.9,10.2,2.0,11,Косметический
8633790.0,Новостройка,Депо,19.0,Москва,1.0,46.17,25.5,10.5,3.0,11,Косметический
7084400.0,Новостройка,Депо,19.0,Москва,1.0,35.6,20.1,9.6,23.0,11,Косметический
8991850.0,Новостройка,Депо,19.0,Москва,2.0,55.85,31.1,9.0,16.0,11,Косметический
9065910.0,Новостройка,Депо,19.0,Москва,2.0,56.31,31.2,9.0,25.0,11,Косметический
7121700.0,Новостройка,Депо,19.0,Москва,1.0,36.9,20.8,9.7,3.0,11,Косметический
8419280.0,Новостройка,Депо,19.0,Москва,1.0,44.08,24.4,10.3,15.0,11,Косметический
8256000.0,Новостройка,Депо,19.0,Москва,1.0,43.0,23.9,10.2,10.0,11,Косметический
5559000.0,Новостройка,Депо,19.0,Москва,0.0,27.25,15.9,8.9,13.0,11,Косметический
5450000.0,Новостройка,Депо,19.0,Москва,0.0,27.25,17.6,8.9,2.0,11,Косметический
8242960.0,Новостройка,Депо,19.0,Москва,1.0,44.08,24.4,10.3,6.0,11,Косметический
5836440.0,Новостройка,Депо,19.0,Москва,0.0,28.61,16.6,9.0,12.0,11,Косметический
5850720.0,Новостройка,Депо,19.0,Москва,0.0,28.68,16.6,9.0,12.0,11,Косметический
6344400.0,Новостройка,Депо,19.0,Москва,0.0,31.1,17.9,9.2,15.0,11,Косметический
7121700.0,Новостройка,Депо,19.0,Москва,1.0,36.9,20.8,9.7,6.0,11,Косметический
8614200.0,Новостройка,Депо,19.0,Москва,1.0,43.95,24.4,10.3,12.0,11,Косметический
8381340.0,Новостройка,Депо,19.0,Москва,1.0,44.82,24.8,10.3,2.0,11,Косметический
5450000.0,Новостройка,Депо,19.0,Москва,0.0,27.25,15.9,8.9,2.0,11,Косметический
8242960.0,Новостройка,Депо,19.0,Москва,1.0,44.08,24.4,10.3,7.0,11,Косметический
5177500.0,Новостройка,Депо,19.0,Москва,0.0,27.25,17.6,8.9,10.0,11,Косметический
9003150.0,Новостройка,Депо,19.0,Москва,1.0,46.17,25.5,10.5,19.0,11,Косметический
5950880.0,Новостройка,Депо,19.0,Москва,0.0,28.61,16.6,9.0,19.0,11,Косметический
5681400.0,Новостройка,Депо,19.0,Москва,0.0,27.85,16.2,8.9,11.0,11,Косметический
5950880.0,Новостройка,Депо,19.0,Москва,0.0,28.61,16.6,9.0,22.0,11,Косметический
8242960.0,Новостройка,Депо,19.0,Москва,1.0,44.08,24.4,10.3,2.0,11,Косметический
7462500.0,Новостройка,Депо,19.0,Москва,1.0,37.5,21.1,9.7,17.0,11,Косметический
9554200.0,Новостройка,Депо,19.0,Москва,2.0,61.64,28.5,16.7,19.0,11,Косметический
5570000.0,Новостройка,Депо,19.0,Москва,0.0,27.85,16.2,8.9,8.0,11,Косметический
11786250.0,Новостройка,Депо,19.0,Москва,2.0,67.35,36.2,12.2,17.0,11,Косметический
5792800.0,Новостройка,Депо,19.0,Москва,0.0,27.85,16.2,8.9,20.0,11,Косметический
7195500.0,Новостройка,Депо,19.0,Москва,1.0,36.9,20.8,9.7,14.0,11,Косметический
8332720.0,Новостройка,Депо,19.0,Москва,1.0,44.56,24.7,10.3,6.0,11,Косметический
7237500.0,Новостройка,Депо,19.0,Москва,1.0,37.5,21.1,9.7,6.0,11,Косметический
7462500.0,Новостройка,Депо,19.0,Москва,1.0,37.5,21.1,9.7,16.0,11,Косметический
7218200.0,Новостройка,Депо,19.0,Москва,1.0,37.4,21.0,9.7,3.0,11,Косметический
5291500.0,Новостройка,Депо,19.0,Москва,0.0,27.85,17.9,8.9,2.0,11,Косметический
5792800.0,Новостройка,Депо,19.0,Москва,0.0,27.85,16.2,8.9,16.0,11,Косметический
9065910.0,Новостройка,Депо,19.0,Москва,2.0,56.31,31.2,9.0,18.0,11,Косметический
5792800.0,Новостройка,Депо,19.0,Москва,0.0,27.85,17.9,8.9,21.0,11,Косметический
8614200.0,Новостройка,Депо,19.0,Москва,1.0,43.95,24.4,10.3,14.0,11,Косметический
7879500.0,Новостройка,Котельники,3.0,Московская Область,2.0,61.8,24.2,21.4,2.0,17,Косметический
10133200.0,Новостройка,Братиславская,5.0,Москва,2.0,47.0,22.6,15.3,1.0,16,Косметический
8392200.0,Новостройка,Перерва,4.0,Москва,1.0,39.4,11.2,19.6,2.0,23,Косметический
5791800.0,Новостройка,Жулебино,8.0,Московская Область,1.0,41.37,12.2,16.2,6.0,14,Косметический
7421400.0,Новостройка,Котельники,9.0,Московская Область,2.0,55.8,30.6,9.5,5.0,17,Косметический
4100000.0,Новостройка,Домодедовская,13.0,Московская Область,1.0,31.55,9.5,18.3,12.0,15,Косметический
7740885.0,Новостройка,Красногвардейская,11.0,Московская Область,4.0,67.72,47.1,5.0,4.0,20,Косметический
5176894.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,40.74,27.3,5.0,11.0,20,Косметический
10276500.0,Новостройка,Братиславская,13.0,Москва,2.0,66.3,26.3,19.9,25.0,16,Косметический
4041938.0,Новостройка,Красногвардейская,11.0,Московская Область,0.0,26.69,12.3,5.0,14.0,20,Косметический
8300000.0,Новостройка,Домодедовская,10.0,Московская Область,2.0,63.0,25.0,20.0,17.0,15,Косметический
7423000.0,Новостройка,Котельники,10.0,Московская Область,2.0,57.1,31.0,11.4,25.0,17,Косметический
8508840.0,Новостройка,Котельники,7.0,Московская Область,2.0,51.6,27.4,10.6,13.0,17,Косметический
6143280.0,Новостройка,Котельники,7.0,Московская Область,1.0,35.8,10.8,16.9,8.0,17,Косметический
7254600.0,Новостройка,Братиславская,5.0,Москва,2.0,32.1,19.2,4.4,6.0,16,Косметический
7376320.0,Новостройка,Депо,20.0,Москва,1.0,35.6,10.1,17.0,2.0,11,Косметический
8639640.0,Новостройка,Перерва,4.0,Москва,1.0,41.2,13.2,18.8,25.0,23,Косметический
8200000.0,Новостройка,Котельники,10.0,Московская Область,2.0,65.9,28.1,11.4,12.0,17,Косметический
12900000.0,Новостройка,Царицыно,3.0,Москва,3.0,88.14,43.2,11.0,2.0,13,Косметический
8800000.0,Новостройка,Красногвардейская,11.0,Московская Область,3.0,62.91,36.4,10.3,9.0,20,Косметический
9250816.0,Новостройка,Зябликово,9.0,Московская Область,2.0,44.7,26.4,6.9,6.0,14,Косметический
2700000.0,Новостройка,Красногвардейская,13.0,Московская Область,0.0,23.75,11.2,3.8,7.0,20,Косметический
3791725.0,Новостройка,Жулебино,13.0,Московская Область,0.0,23.89,15.5,8.6,10.0,14,Косметический
9600000.0,Новостройка,Котельники,6.0,Московская Область,2.0,65.9,28.1,11.4,12.0,17,Косметический
7026595.0,Новостройка,Домодедовская,8.0,Московская Область,2.0,36.83,11.1,16.0,8.0,15,Косметический
10103549.0,Новостройка,Домодедовская,8.0,Московская Область,3.0,71.67,38.4,12.6,6.0,15,Косметический
4516200.0,Новостройка,Котельники,3.0,Московская Область,0.0,23.4,11.1,6.0,12.0,17,Косметический
7076280.0,Новостройка,Котельники,3.0,Московская Область,2.0,54.1,28.9,11.6,17.0,17,Косметический
4260960.0,Новостройка,Котельники,7.0,Московская Область,0.0,19.8,9.4,5.1,16.0,17,Косметический
6461380.0,Новостройка,Депо,20.0,Москва,0.0,26.9,12.7,6.9,11.0,11,Косметический
7446400.0,Новостройка,Депо,20.0,Москва,2.0,32.0,19.2,3.8,11.0,11,Косметический
7399050.0,Новостройка,Братиславская,5.0,Москва,1.0,32.1,9.1,14.5,21.0,16,Косметический
9184890.0,Новостройка,Братиславская,5.0,Москва,1.0,42.9,15.9,16.6,18.0,16,Косметический
10852800.0,Новостройка,Перерва,4.0,Москва,2.0,54.4,31.2,10.4,7.0,23,Косметический
8351859.0,Новостройка,Курьяново,16.0,Москва,0.0,27.48,18.2,6.1,14.0,25,Косметический
